code,comorbidity
I69913,CBVD_SQLA
I69914,CBVD_SQLA
I69915,CBVD_SQLA
I69918,CBVD_SQLA
I69919,CBVD_SQLA
I69920,CBVD_SQLA
I69921,CBVD_SQLA
I69922,CBVD_SQLA
I69923,CBVD_SQLA
I69928,CBVD_SQLA
I69931,CBVD_SQLAPARALYSIS
I69932,CBVD_SQLAPARALYSIS
I69933,CBVD_SQLAPARALYSIS
I69934,CBVD_SQLAPARALYSIS
I69939,CBVD_SQLAPARALYSIS
I69941,CBVD_SQLAPARALYSIS
I69942,CBVD_SQLAPARALYSIS
I69943,CBVD_SQLAPARALYSIS
I69944,CBVD_SQLAPARALYSIS
I69949,CBVD_SQLAPARALYSIS
I69951,CBVD_SQLAPARALYSIS
I69952,CBVD_SQLAPARALYSIS
I69953,CBVD_SQLAPARALYSIS
I69954,CBVD_SQLAPARALYSIS
I69959,CBVD_SQLAPARALYSIS
I69961,CBVD_SQLAPARALYSIS
I69962,CBVD_SQLAPARALYSIS
I69963,CBVD_SQLAPARALYSIS
I69964,CBVD_SQLAPARALYSIS
I69965,CBVD_SQLAPARALYSIS
I69969,CBVD_SQLAPARALYSIS
I69990,CBVD_SQLA
I69991,CBVD_SQLA
I69992,CBVD_SQLA
I69993,CBVD_SQLA
I69998,CBVD_SQLA
I700,PERIVASC
I701,PERIVASC
I70201,PERIVASC
I70202,PERIVASC
I70203,PERIVASC
I70208,PERIVASC
I70209,PERIVASC
I70211,PERIVASC
I70212,PERIVASC
I70213,PERIVASC
I70218,PERIVASC
I70219,PERIVASC
I70221,PERIVASC
I70222,PERIVASC
I70223,PERIVASC
I70228,PERIVASC
I70229,PERIVASC
I70231,PERIVASC
I70232,PERIVASC
I70233,PERIVASC
I70234,PERIVASC
I70235,PERIVASC
I70238,PERIVASC
I70239,PERIVASC
I70241,PERIVASC
I70242,PERIVASC
I70243,PERIVASC
I70244,PERIVASC
I70245,PERIVASC
I70248,PERIVASC
I70249,PERIVASC
I7025,PERIVASC
I70261,PERIVASC
I70262,PERIVASC
I70263,PERIVASC
I70268,PERIVASC
I70269,PERIVASC
I70291,PERIVASC
I70292,PERIVASC
I70293,PERIVASC
I70298,PERIVASC
I70299,PERIVASC
I70301,PERIVASC
I70302,PERIVASC
I70303,PERIVASC
I70308,PERIVASC
I70309,PERIVASC
I70311,PERIVASC
I70312,PERIVASC
I70313,PERIVASC
I70318,PERIVASC
I70319,PERIVASC
I70321,PERIVASC
I70322,PERIVASC
I70323,PERIVASC
I70328,PERIVASC
I70329,PERIVASC
I70331,PERIVASC
I70332,PERIVASC
I70333,PERIVASC
I70334,PERIVASC
I70335,PERIVASC
I70338,PERIVASC
I70339,PERIVASC
I70341,PERIVASC
I70342,PERIVASC
I70343,PERIVASC
I70344,PERIVASC
I70345,PERIVASC
I70348,PERIVASC
I70349,PERIVASC
I7035,PERIVASC
I70361,PERIVASC
I70362,PERIVASC
I70363,PERIVASC
I70368,PERIVASC
I70369,PERIVASC
I70391,PERIVASC
I70392,PERIVASC
I70393,PERIVASC
I70398,PERIVASC
I70399,PERIVASC
I70401,PERIVASC
I70402,PERIVASC
I70403,PERIVASC
I70408,PERIVASC
I70409,PERIVASC
I70411,PERIVASC
I70412,PERIVASC
I70413,PERIVASC
I70418,PERIVASC
I70419,PERIVASC
I70421,PERIVASC
I70422,PERIVASC
I70423,PERIVASC
I70428,PERIVASC
I70429,PERIVASC
I70431,PERIVASC
I70432,PERIVASC
I70433,PERIVASC
I70434,PERIVASC
I70435,PERIVASC
I70438,PERIVASC
I70439,PERIVASC
I70441,PERIVASC
I70442,PERIVASC
I70443,PERIVASC
I70444,PERIVASC
I70445,PERIVASC
I70448,PERIVASC
I70449,PERIVASC
I7045,PERIVASC
I70461,PERIVASC
I70462,PERIVASC
I70463,PERIVASC
I70468,PERIVASC
I70469,PERIVASC
I70491,PERIVASC
I70492,PERIVASC
I70493,PERIVASC
I70498,PERIVASC
I70499,PERIVASC
I70501,PERIVASC
I70502,PERIVASC
I70503,PERIVASC
I70508,PERIVASC
I70509,PERIVASC
I70511,PERIVASC
I70512,PERIVASC
I70513,PERIVASC
I70518,PERIVASC
I70519,PERIVASC
I70521,PERIVASC
I70522,PERIVASC
I70523,PERIVASC
I70528,PERIVASC
I70529,PERIVASC
I70531,PERIVASC
I70532,PERIVASC
I70533,PERIVASC
I70534,PERIVASC
I70535,PERIVASC
I70538,PERIVASC
I70539,PERIVASC
I70541,PERIVASC
I70542,PERIVASC
I70543,PERIVASC
I70544,PERIVASC
I70545,PERIVASC
I70548,PERIVASC
I70549,PERIVASC
I7055,PERIVASC
I70561,PERIVASC
I70562,PERIVASC
I70563,PERIVASC
I70568,PERIVASC
I70569,PERIVASC
I70591,PERIVASC
I70592,PERIVASC
I70593,PERIVASC
I70598,PERIVASC
I70599,PERIVASC
I70601,PERIVASC
I70602,PERIVASC
I70603,PERIVASC
I70608,PERIVASC
I70609,PERIVASC
I70611,PERIVASC
I70612,PERIVASC
I70613,PERIVASC
I70618,PERIVASC
I70619,PERIVASC
I70621,PERIVASC
I70622,PERIVASC
I70623,PERIVASC
I70628,PERIVASC
I70629,PERIVASC
I70631,PERIVASC
I70632,PERIVASC
I70633,PERIVASC
I70634,PERIVASC
I70635,PERIVASC
I70638,PERIVASC
I70639,PERIVASC
I70641,PERIVASC
I70642,PERIVASC
I70643,PERIVASC
I70644,PERIVASC
I70645,PERIVASC
I70648,PERIVASC
I70649,PERIVASC
I7065,PERIVASC
I70661,PERIVASC
I70662,PERIVASC
I70663,PERIVASC
I70668,PERIVASC
I70669,PERIVASC
I70691,PERIVASC
I70692,PERIVASC
I70693,PERIVASC
I70698,PERIVASC
I70699,PERIVASC
I70701,PERIVASC
I70702,PERIVASC
I70703,PERIVASC
I70708,PERIVASC
I70709,PERIVASC
I70711,PERIVASC
I70712,PERIVASC
I70713,PERIVASC
I70718,PERIVASC
I70719,PERIVASC
I70721,PERIVASC
I70722,PERIVASC
I70723,PERIVASC
I70728,PERIVASC
I70729,PERIVASC
I70731,PERIVASC
I70732,PERIVASC
I70733,PERIVASC
I70734,PERIVASC
I70735,PERIVASC
I70738,PERIVASC
I70739,PERIVASC
I70741,PERIVASC
I70742,PERIVASC
I70743,PERIVASC
I70744,PERIVASC
I70745,PERIVASC
I70748,PERIVASC
I70749,PERIVASC
I7075,PERIVASC
I70761,PERIVASC
I70762,PERIVASC
I70763,PERIVASC
I70768,PERIVASC
I70769,PERIVASC
I70791,PERIVASC
I70792,PERIVASC
I70793,PERIVASC
I70798,PERIVASC
I70799,PERIVASC
I708,PERIVASC
I7090,PERIVASC
I7091,PERIVASC
I7092,PERIVASC
I7100,PERIVASC
I7101,PERIVASC
I71010,PERIVASC
I71011,PERIVASC
I71012,PERIVASC
I71019,PERIVASC
I7102,PERIVASC
I7103,PERIVASC
I711,PERIVASC
I7110,PERIVASC
I7111,PERIVASC
I7112,PERIVASC
I7113,PERIVASC
I712,PERIVASC
I7120,PERIVASC
I7121,PERIVASC
I7122,PERIVASC
I7123,PERIVASC
I713,PERIVASC
I7130,PERIVASC
I7131,PERIVASC
I7132,PERIVASC
I7133,PERIVASC
I714,PERIVASC
I7140,PERIVASC
I7141,PERIVASC
I7142,PERIVASC
I7143,PERIVASC
I715,PERIVASC
I7150,PERIVASC
I7151,PERIVASC
I7152,PERIVASC
I716,PERIVASC
I7160,PERIVASC
I7161,PERIVASC
I7162,PERIVASC
I718,PERIVASC
I719,PERIVASC
I720,PERIVASC
I721,PERIVASC
I722,PERIVASC
I723,PERIVASC
I724,PERIVASC
I725,PERIVASC
I726,PERIVASC
I728,PERIVASC
I729,PERIVASC
I7301,PERIVASC
I731,PERIVASC
I7381,PERIVASC
I7389,PERIVASC
I739,PERIVASC
I7401,PERIVASC
I7409,PERIVASC
I7410,PERIVASC
I7411,PERIVASC
I7419,PERIVASC
I742,PERIVASC
I743,PERIVASC
I744,PERIVASC
I745,PERIVASC
I748,PERIVASC
I749,PERIVASC
I75011,PERIVASC
I75012,PERIVASC
I75013,PERIVASC
I75019,PERIVASC
I75021,PERIVASC
I75022,PERIVASC
I75023,PERIVASC
I75029,PERIVASC
I7581,PERIVASC
I7589,PERIVASC
I770,PERIVASC
I771,PERIVASC
I772,PERIVASC
I773,PERIVASC
I774,PERIVASC
I775,PERIVASC
I776,PERIVASC
I7770,PERIVASC
I7771,PERIVASC
I7772,PERIVASC
I7773,PERIVASC
I7774,PERIVASC
I7775,PERIVASC
I7776,PERIVASC
I7777,PERIVASC
I7779,PERIVASC
I77810,PERIVASC
I77811,PERIVASC
I77812,PERIVASC
I77819,PERIVASC
I7782,PERIVASC
I7789,PERIVASC
I779,PERIVASC
I780,PERIVASC
I781,PERIVASC
I788,PERIVASC
I789,PERIVASC
I790,PERIVASC
I791,PERIVASC
I798,PERIVASC
I8500,LIVER_SEV
I8501,LIVER_SEV
I8510,LIVER_SEV
I8511,LIVER_SEV
I864,LIVER_SEV
I97130,HF
I97131,HF
J410,LUNG_CHRONIC
J411,LUNG_CHRONIC
J418,LUNG_CHRONIC
J42,LUNG_CHRONIC
J430,LUNG_CHRONIC
J431,LUNG_CHRONIC
J432,LUNG_CHRONIC
J438,LUNG_CHRONIC
J439,LUNG_CHRONIC
J440,LUNG_CHRONIC
J441,LUNG_CHRONIC
J4481,LUNG_CHRONIC
J4489,LUNG_CHRONIC
J449,LUNG_CHRONIC
J4520,LUNG_CHRONIC
J4521,LUNG_CHRONIC
J4522,LUNG_CHRONIC
J4530,LUNG_CHRONIC
J4531,LUNG_CHRONIC
J4532,LUNG_CHRONIC
J4540,LUNG_CHRONIC
J4541,LUNG_CHRONIC
J4542,LUNG_CHRONIC
J4550,LUNG_CHRONIC
J4551,LUNG_CHRONIC
J4552,LUNG_CHRONIC
J45901,LUNG_CHRONIC
J45902,LUNG_CHRONIC
J45909,LUNG_CHRONIC
J45990,LUNG_CHRONIC
J45991,LUNG_CHRONIC
J45998,LUNG_CHRONIC
J470,LUNG_CHRONIC
J471,LUNG_CHRONIC
J479,LUNG_CHRONIC
J4A0,LUNG_CHRONIC
J4A8,LUNG_CHRONIC
J4A9,LUNG_CHRONIC
J60,LUNG_CHRONIC
J61,LUNG_CHRONIC
J620,LUNG_CHRONIC
J628,LUNG_CHRONIC
J630,LUNG_CHRONIC
J631,LUNG_CHRONIC
J632,LUNG_CHRONIC
J633,LUNG_CHRONIC
J634,LUNG_CHRONIC
J635,LUNG_CHRONIC
J636,LUNG_CHRONIC
J64,LUNG_CHRONIC
J65,LUNG_CHRONIC
J660,LUNG_CHRONIC
J661,LUNG_CHRONIC
J662,LUNG_CHRONIC
J668,LUNG_CHRONIC
J670,LUNG_CHRONIC
J671,LUNG_CHRONIC
J672,LUNG_CHRONIC
J673,LUNG_CHRONIC
J674,LUNG_CHRONIC
J675,LUNG_CHRONIC
J676,LUNG_CHRONIC
J677,LUNG_CHRONIC
J678,LUNG_CHRONIC
J679,LUNG_CHRONIC
J684,LUNG_CHRONIC
J701,LUNG_CHRONIC
J703,LUNG_CHRONIC
K250,ULCER_PEPTIC
K251,ULCER_PEPTIC
K252,ULCER_PEPTIC
K253,ULCER_PEPTIC
K254,ULCER_PEPTIC
K255,ULCER_PEPTIC
K256,ULCER_PEPTIC
K257,ULCER_PEPTIC
K259,ULCER_PEPTIC
K260,ULCER_PEPTIC
K261,ULCER_PEPTIC
K262,ULCER_PEPTIC
K263,ULCER_PEPTIC
K264,ULCER_PEPTIC
K265,ULCER_PEPTIC
K266,ULCER_PEPTIC
K267,ULCER_PEPTIC
K269,ULCER_PEPTIC
K270,ULCER_PEPTIC
K271,ULCER_PEPTIC
K272,ULCER_PEPTIC
K273,ULCER_PEPTIC
K274,ULCER_PEPTIC
K275,ULCER_PEPTIC
K276,ULCER_PEPTIC
K277,ULCER_PEPTIC
K279,ULCER_PEPTIC
K280,ULCER_PEPTIC
K281,ULCER_PEPTIC
K282,ULCER_PEPTIC
K283,ULCER_PEPTIC
K284,ULCER_PEPTIC
K285,ULCER_PEPTIC
K286,ULCER_PEPTIC
K287,ULCER_PEPTIC
K289,ULCER_PEPTIC
K2920,ALCOHOL
K2921,ALCOHOL
K551,PERIVASC
K700,LIVER_MLD
K7010,ALCOHOLLIVER_MLD
K7011,ALCOHOLLIVER_MLD
K702,LIVER_MLD
K7030,LIVER_MLD
K7031,LIVER_MLD
K7040,LIVER_SEV
K7041,LIVER_SEV
K709,LIVER_MLD
K713,LIVER_MLD
K714,LIVER_MLD
K7150,LIVER_MLD
K7151,LIVER_MLD
K716,LIVER_MLD
K717,LIVER_MLD
K718,LIVER_MLD
K7210,LIVER_SEV
K7211,LIVER_SEV
K7290,LIVER_SEV
K7291,LIVER_SEV
K730,LIVER_MLD
K731,LIVER_MLD
K732,LIVER_MLD
K738,LIVER_MLD
K739,LIVER_MLD
K740,LIVER_MLD
K7400,LIVER_MLD
K7401,LIVER_MLD
K7402,LIVER_MLD
K741,LIVER_MLD
K742,LIVER_MLD
K743,LIVER_MLD
K744,LIVER_MLD
K745,LIVER_MLD
K7460,LIVER_MLD
K7469,LIVER_MLD
K751,LIVER_MLD
K752,LIVER_MLD
K753,LIVER_MLD
K754,LIVER_MLD
K7581,LIVER_MLD
K7589,LIVER_MLD
K759,LIVER_MLD
K760,LIVER_MLD
K761,LIVER_MLD
K762,LIVER_MLD
K763,LIVER_MLD
K764,LIVER_MLD
K765,LIVER_SEV
K766,LIVER_SEV
K767,LIVER_SEV
K7681,LIVER_MLD
K7682,LIVER_MLD_NEURO
K7689,LIVER_MLD
K769,LIVER_MLD
K77,LIVER_MLD
K9182,LIVER_SEV
L4050,AUTOIMMUNE
L4051,AUTOIMMUNE
L4054,AUTOIMMUNE
L4059,AUTOIMMUNE
L900,AUTOIMMUNE
L940,AUTOIMMUNE
L941,AUTOIMMUNE
L943,AUTOIMMUNE
M0500,AUTOIMMUNE
M05011,AUTOIMMUNE
M05012,AUTOIMMUNE
M05019,AUTOIMMUNE
M05021,AUTOIMMUNE
M05022,AUTOIMMUNE
M05029,AUTOIMMUNE
M05031,AUTOIMMUNE
M05032,AUTOIMMUNE
M05039,AUTOIMMUNE
M05041,AUTOIMMUNE
M05042,AUTOIMMUNE
M05049,AUTOIMMUNE
M05051,AUTOIMMUNE
M05052,AUTOIMMUNE
M05059,AUTOIMMUNE
M05061,AUTOIMMUNE
M05062,AUTOIMMUNE
M05069,AUTOIMMUNE
M05071,AUTOIMMUNE
M05072,AUTOIMMUNE
M05079,AUTOIMMUNE
M0509,AUTOIMMUNE
M0510,AUTOIMMUNE
M05111,AUTOIMMUNE
M05112,AUTOIMMUNE
M05119,AUTOIMMUNE
M05121,AUTOIMMUNE
M05122,AUTOIMMUNE
M05129,AUTOIMMUNE
M05131,AUTOIMMUNE
M05132,AUTOIMMUNE
M05139,AUTOIMMUNE
M05141,AUTOIMMUNE
M05142,AUTOIMMUNE
M05149,AUTOIMMUNE
M05151,AUTOIMMUNE
M05152,AUTOIMMUNE
M05159,AUTOIMMUNE
M05161,AUTOIMMUNE
M05162,AUTOIMMUNE
M05169,AUTOIMMUNE
M05171,AUTOIMMUNE
M05172,AUTOIMMUNE
M05179,AUTOIMMUNE
M0519,AUTOIMMUNE
M0520,AUTOIMMUNE
M05211,AUTOIMMUNE
M05212,AUTOIMMUNE
M05219,AUTOIMMUNE
M05221,AUTOIMMUNE
M05222,AUTOIMMUNE
M05229,AUTOIMMUNE
M05231,AUTOIMMUNE
M05232,AUTOIMMUNE
M05239,AUTOIMMUNE
M05241,AUTOIMMUNE
M05242,AUTOIMMUNE
M05249,AUTOIMMUNE
M05251,AUTOIMMUNE
M05252,AUTOIMMUNE
M05259,AUTOIMMUNE
M05261,AUTOIMMUNE
M05262,AUTOIMMUNE
M05269,AUTOIMMUNE
M05271,AUTOIMMUNE
M05272,AUTOIMMUNE
M05279,AUTOIMMUNE
M0529,AUTOIMMUNE
M0530,AUTOIMMUNE
M05311,AUTOIMMUNE
M05312,AUTOIMMUNE
M05319,AUTOIMMUNE
M05321,AUTOIMMUNE
M05322,AUTOIMMUNE
M05329,AUTOIMMUNE
M05331,AUTOIMMUNE
M05332,AUTOIMMUNE
M05339,AUTOIMMUNE
M05341,AUTOIMMUNE
M05342,AUTOIMMUNE
M05349,AUTOIMMUNE
M05351,AUTOIMMUNE
M05352,AUTOIMMUNE
M05359,AUTOIMMUNE
M05361,AUTOIMMUNE
M05362,AUTOIMMUNE
M05369,AUTOIMMUNE
M05371,AUTOIMMUNE
M05372,AUTOIMMUNE
M05379,AUTOIMMUNE
M0539,AUTOIMMUNE
M0540,AUTOIMMUNE
M05411,AUTOIMMUNE
M05412,AUTOIMMUNE
M05419,AUTOIMMUNE
M05421,AUTOIMMUNE
M05422,AUTOIMMUNE
M05429,AUTOIMMUNE
M05431,AUTOIMMUNE
M05432,AUTOIMMUNE
M05439,AUTOIMMUNE
M05441,AUTOIMMUNE
M05442,AUTOIMMUNE
M05449,AUTOIMMUNE
M05451,AUTOIMMUNE
M05452,AUTOIMMUNE
M05459,AUTOIMMUNE
M05461,AUTOIMMUNE
M05462,AUTOIMMUNE
M05469,AUTOIMMUNE
M05471,AUTOIMMUNE
M05472,AUTOIMMUNE
M05479,AUTOIMMUNE
M0549,AUTOIMMUNE
M0550,AUTOIMMUNE
M05511,AUTOIMMUNE
M05512,AUTOIMMUNE
M05519,AUTOIMMUNE
M05521,AUTOIMMUNE
M05522,AUTOIMMUNE
M05529,AUTOIMMUNE
M05531,AUTOIMMUNE
M05532,AUTOIMMUNE
M05539,AUTOIMMUNE
M05541,AUTOIMMUNE
M05542,AUTOIMMUNE
M05549,AUTOIMMUNE
M05551,AUTOIMMUNE
M05552,AUTOIMMUNE
M05559,AUTOIMMUNE
M05561,AUTOIMMUNE
M05562,AUTOIMMUNE
M05569,AUTOIMMUNE
M05571,AUTOIMMUNE
M05572,AUTOIMMUNE
M05579,AUTOIMMUNE
M0559,AUTOIMMUNE
M0560,AUTOIMMUNE
M05611,AUTOIMMUNE
M05612,AUTOIMMUNE
M05619,AUTOIMMUNE
M05621,AUTOIMMUNE
M05622,AUTOIMMUNE
M05629,AUTOIMMUNE
M05631,AUTOIMMUNE
M05632,AUTOIMMUNE
M05639,AUTOIMMUNE
M05641,AUTOIMMUNE
M05642,AUTOIMMUNE
M05649,AUTOIMMUNE
M05651,AUTOIMMUNE
M05652,AUTOIMMUNE
M05659,AUTOIMMUNE
M05661,AUTOIMMUNE
M05662,AUTOIMMUNE
M05669,AUTOIMMUNE
M05671,AUTOIMMUNE
M05672,AUTOIMMUNE
M05679,AUTOIMMUNE
M0569,AUTOIMMUNE
M0570,AUTOIMMUNE
M05711,AUTOIMMUNE
M05712,AUTOIMMUNE
M05719,AUTOIMMUNE
M05721,AUTOIMMUNE
M05722,AUTOIMMUNE
M05729,AUTOIMMUNE
M05731,AUTOIMMUNE
M05732,AUTOIMMUNE
M05739,AUTOIMMUNE
M05741,AUTOIMMUNE
M05742,AUTOIMMUNE
M05749,AUTOIMMUNE
M05751,AUTOIMMUNE
M05752,AUTOIMMUNE
M05759,AUTOIMMUNE
M05761,AUTOIMMUNE
M05762,AUTOIMMUNE
M05769,AUTOIMMUNE
M05771,AUTOIMMUNE
M05772,AUTOIMMUNE
M05779,AUTOIMMUNE
M0579,AUTOIMMUNE
M057A,AUTOIMMUNE
M0580,AUTOIMMUNE
M05811,AUTOIMMUNE
M05812,AUTOIMMUNE
M05819,AUTOIMMUNE
M05821,AUTOIMMUNE
M05822,AUTOIMMUNE
M05829,AUTOIMMUNE
M05831,AUTOIMMUNE
M05832,AUTOIMMUNE
M05839,AUTOIMMUNE
M05841,AUTOIMMUNE
M05842,AUTOIMMUNE
M05849,AUTOIMMUNE
M05851,AUTOIMMUNE
M05852,AUTOIMMUNE
M05859,AUTOIMMUNE
M05861,AUTOIMMUNE
M05862,AUTOIMMUNE
M05869,AUTOIMMUNE
M05871,AUTOIMMUNE
M05872,AUTOIMMUNE
M05879,AUTOIMMUNE
M0589,AUTOIMMUNE
M058A,AUTOIMMUNE
M059,AUTOIMMUNE
M0600,AUTOIMMUNE
M06011,AUTOIMMUNE
M06012,AUTOIMMUNE
M06019,AUTOIMMUNE
M06021,AUTOIMMUNE
M06022,AUTOIMMUNE
M06029,AUTOIMMUNE
M06031,AUTOIMMUNE
M06032,AUTOIMMUNE
M06039,AUTOIMMUNE
M06041,AUTOIMMUNE
M06042,AUTOIMMUNE
M06049,AUTOIMMUNE
M06051,AUTOIMMUNE
M06052,AUTOIMMUNE
M06059,AUTOIMMUNE
M06061,AUTOIMMUNE
M06062,AUTOIMMUNE
M06069,AUTOIMMUNE
M06071,AUTOIMMUNE
M06072,AUTOIMMUNE
M06079,AUTOIMMUNE
M0608,AUTOIMMUNE
M0609,AUTOIMMUNE
M060A,AUTOIMMUNE
M061,AUTOIMMUNE
M0620,AUTOIMMUNE
M06211,AUTOIMMUNE
M06212,AUTOIMMUNE
M06219,AUTOIMMUNE
M06221,AUTOIMMUNE
M06222,AUTOIMMUNE
M06229,AUTOIMMUNE
M06231,AUTOIMMUNE
M06232,AUTOIMMUNE
M06239,AUTOIMMUNE
M06241,AUTOIMMUNE
M06242,AUTOIMMUNE
M06249,AUTOIMMUNE
M06251,AUTOIMMUNE
M06252,AUTOIMMUNE
M06259,AUTOIMMUNE
M06261,AUTOIMMUNE
M06262,AUTOIMMUNE
M06269,AUTOIMMUNE
M06271,AUTOIMMUNE
M06272,AUTOIMMUNE
M06279,AUTOIMMUNE
M0628,AUTOIMMUNE
M0629,AUTOIMMUNE
M0630,AUTOIMMUNE
M06311,AUTOIMMUNE
M06312,AUTOIMMUNE
M06319,AUTOIMMUNE
M06321,AUTOIMMUNE
M06322,AUTOIMMUNE
M06329,AUTOIMMUNE
M06331,AUTOIMMUNE
M06332,AUTOIMMUNE
M06339,AUTOIMMUNE
M06341,AUTOIMMUNE
M06342,AUTOIMMUNE
M06349,AUTOIMMUNE
M06351,AUTOIMMUNE
M06352,AUTOIMMUNE
M06359,AUTOIMMUNE
M06361,AUTOIMMUNE
M06362,AUTOIMMUNE
M06369,AUTOIMMUNE
M06371,AUTOIMMUNE
M06372,AUTOIMMUNE
M06379,AUTOIMMUNE
M0638,AUTOIMMUNE
M0639,AUTOIMMUNE
M064,AUTOIMMUNE
M0680,AUTOIMMUNE
M06811,AUTOIMMUNE
M06812,AUTOIMMUNE
M06819,AUTOIMMUNE
M06821,AUTOIMMUNE
M06822,AUTOIMMUNE
M06829,AUTOIMMUNE
M06831,AUTOIMMUNE
M06832,AUTOIMMUNE
M06839,AUTOIMMUNE
M06841,AUTOIMMUNE
M06842,AUTOIMMUNE
M06849,AUTOIMMUNE
M06851,AUTOIMMUNE
M06852,AUTOIMMUNE
M06859,AUTOIMMUNE
M06861,AUTOIMMUNE
M06862,AUTOIMMUNE
M06869,AUTOIMMUNE
M06871,AUTOIMMUNE
M06872,AUTOIMMUNE
M06879,AUTOIMMUNE
M0688,AUTOIMMUNE
M0689,AUTOIMMUNE
M068A,AUTOIMMUNE
M069,AUTOIMMUNE
M0760,AUTOIMMUNE
M07611,AUTOIMMUNE
M07612,AUTOIMMUNE
M07619,AUTOIMMUNE
M07621,AUTOIMMUNE
M07622,AUTOIMMUNE
M07629,AUTOIMMUNE
M07631,AUTOIMMUNE
M07632,AUTOIMMUNE
M07639,AUTOIMMUNE
M07641,AUTOIMMUNE
M07642,AUTOIMMUNE
M07649,AUTOIMMUNE
M07651,AUTOIMMUNE
M07652,AUTOIMMUNE
M07659,AUTOIMMUNE
M07661,AUTOIMMUNE
M07662,AUTOIMMUNE
M07669,AUTOIMMUNE
M07671,AUTOIMMUNE
M07672,AUTOIMMUNE
M07679,AUTOIMMUNE
M0768,AUTOIMMUNE
M0769,AUTOIMMUNE
M0800,AUTOIMMUNE
M08011,AUTOIMMUNE
M08012,AUTOIMMUNE
M08019,AUTOIMMUNE
M08021,AUTOIMMUNE
M08022,AUTOIMMUNE
M08029,AUTOIMMUNE
M08031,AUTOIMMUNE
M08032,AUTOIMMUNE
M08039,AUTOIMMUNE
M08041,AUTOIMMUNE
M08042,AUTOIMMUNE
M08049,AUTOIMMUNE
M08051,AUTOIMMUNE
M08052,AUTOIMMUNE
M08059,AUTOIMMUNE
M08061,AUTOIMMUNE
M08062,AUTOIMMUNE
M08069,AUTOIMMUNE
M08071,AUTOIMMUNE
M08072,AUTOIMMUNE
M08079,AUTOIMMUNE
M0808,AUTOIMMUNE
M0809,AUTOIMMUNE
M080A,AUTOIMMUNE
M081,AUTOIMMUNE
M0820,AUTOIMMUNE
M08211,AUTOIMMUNE
M08212,AUTOIMMUNE
M08219,AUTOIMMUNE
M08221,AUTOIMMUNE
M08222,AUTOIMMUNE
M08229,AUTOIMMUNE
M08231,AUTOIMMUNE
M08232,AUTOIMMUNE
M08239,AUTOIMMUNE
M08241,AUTOIMMUNE
M08242,AUTOIMMUNE
M08249,AUTOIMMUNE
M08251,AUTOIMMUNE
M08252,AUTOIMMUNE
M08259,AUTOIMMUNE
M08261,AUTOIMMUNE
M08262,AUTOIMMUNE
M08269,AUTOIMMUNE
M08271,AUTOIMMUNE
M08272,AUTOIMMUNE
M08279,AUTOIMMUNE
M0828,AUTOIMMUNE
M0829,AUTOIMMUNE
M082A,AUTOIMMUNE
M083,AUTOIMMUNE
M0840,AUTOIMMUNE
M08411,AUTOIMMUNE
M08412,AUTOIMMUNE
M08419,AUTOIMMUNE
M08421,AUTOIMMUNE
M08422,AUTOIMMUNE
M08429,AUTOIMMUNE
M08431,AUTOIMMUNE
M08432,AUTOIMMUNE
M08439,AUTOIMMUNE
M08441,AUTOIMMUNE
M08442,AUTOIMMUNE
M08449,AUTOIMMUNE
M08451,AUTOIMMUNE
M08452,AUTOIMMUNE
M08459,AUTOIMMUNE
M08461,AUTOIMMUNE
M08462,AUTOIMMUNE
M08469,AUTOIMMUNE
M08471,AUTOIMMUNE
M08472,AUTOIMMUNE
M08479,AUTOIMMUNE
M0848,AUTOIMMUNE
M084A,AUTOIMMUNE
M0880,AUTOIMMUNE
M08811,AUTOIMMUNE
M08812,AUTOIMMUNE
M08819,AUTOIMMUNE
M08821,AUTOIMMUNE
M08822,AUTOIMMUNE
M08829,AUTOIMMUNE
M08831,AUTOIMMUNE
M08832,AUTOIMMUNE
M08839,AUTOIMMUNE
M08841,AUTOIMMUNE
M08842,AUTOIMMUNE
M08849,AUTOIMMUNE
M08851,AUTOIMMUNE
M08852,AUTOIMMUNE
M08859,AUTOIMMUNE
M08861,AUTOIMMUNE
M08862,AUTOIMMUNE
M08869,AUTOIMMUNE
M08871,AUTOIMMUNE
M08872,AUTOIMMUNE
M08879,AUTOIMMUNE
M0888,AUTOIMMUNE
M0889,AUTOIMMUNE
M0890,AUTOIMMUNE
M08911,AUTOIMMUNE
M08912,AUTOIMMUNE
M08919,AUTOIMMUNE
M08921,AUTOIMMUNE
M08922,AUTOIMMUNE
M08929,AUTOIMMUNE
M08931,AUTOIMMUNE
M08932,AUTOIMMUNE
M08939,AUTOIMMUNE
M08941,AUTOIMMUNE
M08942,AUTOIMMUNE
M08949,AUTOIMMUNE
M08951,AUTOIMMUNE
M08952,AUTOIMMUNE
M08959,AUTOIMMUNE
M08961,AUTOIMMUNE
M08962,AUTOIMMUNE
M08969,AUTOIMMUNE
M08971,AUTOIMMUNE
M08972,AUTOIMMUNE
M08979,AUTOIMMUNE
M0898,AUTOIMMUNE
M0899,AUTOIMMUNE
M089A,AUTOIMMUNE
M1200,AUTOIMMUNE
M12011,AUTOIMMUNE
M12012,AUTOIMMUNE
M12019,AUTOIMMUNE
M12021,AUTOIMMUNE
M12022,AUTOIMMUNE
M12029,AUTOIMMUNE
